Category	ID	Term	adj_pval	Orthogroups	Genes
CC	GO:0043229	intracellular organelle	0.49881	OG0001045, OG0000950, OG0001078, OG0000813, OG0002816, OG0000875, OG0002341, OG0004430, OG0016233, OG0000884, OG0000210, OG0001105, OG0005554, OG0016311, OG0002756, OG0001585, OG0001822, OG0001506, OG0004892, OG0003849, OG0000312, OG0001031, OG0000214, OG0005047, OG0001168, OG0001632, OG0001780, OG0001734, OG0001170, OG0000368, OG0003542, OG0016120, OG0002508, OG0002459, OG0001641, OG0001809, OG0016240, OG0016252, OG0001290, OG0000719, OG0000288, OG0002570, OG0001902, OG0002442, OG0000538, OG0005577, OG0002521, OG0003989, OG0002251, OG0002316, OG0004148, OG0002314, OG0004144, OG0005402, OG0001824, OG0001995, OG0001893, OG0000507, OG0000606, OG0001442, OG0000706, OG0000673, OG0000513, OG0000776, OG0001356, OG0001571, OG0001042, OG0005283, OG0016397, OG0002811, OG0002741, OG0001098, OG0016410, OG0002283, OG0002282, OG0016411, OG0001773, OG0001830, OG0001823, OG0000730, OG0005104, OG0002462, OG0003472, OG0000217, OG0001242, OG0002926, OG0000711, OG0002932, OG0001874, OG0002942, OG0002957, OG0016431, OG0003440, OG0003435, OG0003436, OG0000751, OG0016287, OG0005003, OG0000914, OG0002082, OG0001596, OG0002615, OG0003921, OG0002831, OG0002710, OG0000814, OG0005224, OG0001014, OG0000283, OG0005216, OG0004903, OG0016372, OG0000747, OG0002566, OG0003329, OG0000740, OG0002040, OG0003381, OG0000471, OG0002661, OG0016266, OG0001814, OG0001006, OG0002803, OG0001052, OG0003269, OG0001353, OG0016190, OG0004479, OG0002366, OG0002835, OG0001756, OG0001017, OG0002118, OG0003582, OG0003594, OG0002478, OG0005155, OG0001705, OG0002424, OG0000490, OG0001172, OG0001600, OG0005571, OG0005091, OG0005443, OG0003186, OG0005572, OG0000495, OG0001958, OG0001051, OG0001557, OG0001157, OG0003648, OG0000622, OG0005563, OG0003721, OG0000355, OG0002841, OG0002849, OG0000721, OG0002805, OG0000389, OG0001768, OG0005506, OG0005509, OG0005591, OG0001963, OG0002010, OG0003340, OG0003044, OG0005446, OG0003349, OG0001817, OG0016295, OG0001211, OG0000338, OG0005602, OG0005547, OG0003705, OG0000891, OG0002001, OG0005493, OG0005568, OG0002728, OG0000136, OG0003713, OG0003419, OG0016329, OG0001821, OG0002406, OG0001563, OG0002631, OG0002576, OG0005074, OG0005253	Tfasc_v1.00127-RA, Tfasc_v1.00288-RA, Tfasc_v1.00291-RA, Tfasc_v1.00298-RA, Tfasc_v1.00421-RA, Tfasc_v1.00645-RA, Tfasc_v1.00696-RA, Tfasc_v1.00793-RA, Tfasc_v1.00870-RA, Tfasc_v1.01157-RA, Tfasc_v1.01761-RB, Tfasc_v1.01780-RA, Tfasc_v1.01988-RA, Tfasc_v1.01989-RA, Tfasc_v1.02094-RA, Tfasc_v1.02304-RA, Tfasc_v1.02621-RA, Tfasc_v1.02852-RA, Tfasc_v1.02969-RA, Tfasc_v1.02978-RA, Tfasc_v1.03054-RA, Tfasc_v1.03340-RA, Tfasc_v1.03397-RA, Tfasc_v1.03490-RA, Tfasc_v1.03529-RA, Tfasc_v1.03696-RA, Tfasc_v1.03697-RA, Tfasc_v1.03774-RA, Tfasc_v1.03811-RA, Tfasc_v1.03827-RA, Tfasc_v1.04191-RA, Tfasc_v1.04223-RA, Tfasc_v1.04756-RA, Tfasc_v1.04763-RA, Tfasc_v1.04776-RA, Tfasc_v1.04828-RA, Tfasc_v1.04852-RA, Tfasc_v1.04864-RA, Tfasc_v1.04865-RA, Tfasc_v1.04898-RA, Tfasc_v1.05262-RA, Tfasc_v1.05661-RA, Tfasc_v1.05762-RA, Tfasc_v1.05794-RA, Tfasc_v1.05953-RA, Tfasc_v1.05994-RA, Tfasc_v1.06052-RA, Tfasc_v1.06134-RA, Tfasc_v1.06208-RA, Tfasc_v1.06211-RA, Tfasc_v1.06756-RA, Tfasc_v1.06799-RA, Tfasc_v1.06909-RA, Tfasc_v1.07495-RA, Tfasc_v1.07497-RA, Tfasc_v1.07625-RA, Tfasc_v1.07665-RA, Tfasc_v1.08011-RA, Tfasc_v1.08015-RA, Tfasc_v1.08070-RA, Tfasc_v1.08096-RA, Tfasc_v1.08134-RA, Tfasc_v1.08217-RA, Tfasc_v1.08692-RA, Tfasc_v1.08800-RA, Tfasc_v1.09120-RA, Tfasc_v1.09620-RA, Tfasc_v1.09722-RA, Tfasc_v1.09723-RA, Tfasc_v1.09724-RA, Tfasc_v1.09725-RA, Tfasc_v1.09994-RA, Tfasc_v1.10009-RA, Tfasc_v1.10082-RA, Tfasc_v1.10459-RA, Tfasc_v1.10560-RA, Tfasc_v1.10562-RA, Tfasc_v1.10563-RA, Tfasc_v1.10857-RA, Tfasc_v1.10889-RA, Tfasc_v1.11035-RA, Tfasc_v1.11209-RA, Tfasc_v1.11217-RA, Tfasc_v1.11227-RA, Tfasc_v1.11259-RA, Tfasc_v1.11586-RA, Tfasc_v1.11705-RA, Tfasc_v1.11708-RA, Tfasc_v1.11756-RA, Tfasc_v1.11760-RA, Tfasc_v1.11785-RA, Tfasc_v1.12031-RA, Tfasc_v1.12034-RA, Tfasc_v1.12060-RA, Tfasc_v1.12112-RA, Tfasc_v1.12564-RA, Tfasc_v1.12686-RA, Tfasc_v1.12765-RA, Tfasc_v1.12777-RA, Tfasc_v1.12878-RA, Tfasc_v1.13161-RA, Tfasc_v1.13207-RA, Tfasc_v1.13426-RA, Tfasc_v1.13778-RA, Tfasc_v1.13801-RA, Tfasc_v1.13825-RA, Tfasc_v1.14028-RA, Tfasc_v1.14108-RA, Tfasc_v1.14109-RA, Tfasc_v1.14110-RA, Tfasc_v1.14257-RA, Tfasc_v1.14357-RA, Tfasc_v1.15069-RA, Tfasc_v1.15545-RA, Tfasc_v1.15573-RA, Tfasc_v1.15575-RA, Tfasc_v1.16034-RA, Tfasc_v1.16181-RA, Tfasc_v1.16455-RA, Tfasc_v1.16738-RA, Tfasc_v1.16740-RA, Tfasc_v1.17013-RA, Tfasc_v1.17259-RA, Tfasc_v1.17332-RA, Tfasc_v1.17620-RA, Tfasc_v1.17673-RB, Tfasc_v1.17710-RA, Tfasc_v1.17822-RA, Tfasc_v1.17823-RA, Tfasc_v1.17840-RA, Tfasc_v1.17844-RA, Tfasc_v1.17877-RA, Tfasc_v1.18473-RA, Tfasc_v1.18637-RA, Tfasc_v1.18668-RA, Tfasc_v1.18870-RA, Tfasc_v1.18872-RA, Tfasc_v1.19161-RA, Tfasc_v1.19933-RA, Tfasc_v1.19951-RA, Tfasc_v1.20196-RA, Tfasc_v1.20203-RA, Tfasc_v1.20205-RA, Tfasc_v1.20214-RA, Tfasc_v1.20236-RA, Tfasc_v1.20238-RA, Tfasc_v1.20427-RA, Tfasc_v1.20753-RA, Tfasc_v1.20815-RA, Tfasc_v1.20817-RA, Tfasc_v1.20819-RA, Tfasc_v1.20946-RA, Tfasc_v1.21128-RA, Tfasc_v1.21206-RA, Tfasc_v1.21612-RB, Tfasc_v1.21745-RA, Tfasc_v1.21905-RA, Tfasc_v1.21940-RA, Tfasc_v1.22107-RA, Tfasc_v1.22611-RA, Tfasc_v1.22711-RA, Tfasc_v1.22850-RA, Tfasc_v1.22977-RA, Tfasc_v1.23078-RA, Tfasc_v1.23103-RA, Tfasc_v1.23388-RA, Tfasc_v1.23812-RA, Tfasc_v1.23814-RA, Tfasc_v1.23853-RA, Tfasc_v1.23906-RA, Tfasc_v1.23908-RA, Tfasc_v1.23916-RA, Tfasc_v1.23989-RA, Tfasc_v1.24087-RA, Tfasc_v1.24191-RA, Tfasc_v1.24304-RA, Tfasc_v1.24392-RA, Tfasc_v1.24404-RA, Tfasc_v1.24630-RA, Tfasc_v1.24631-RA, Tfasc_v1.24830-RA, Tfasc_v1.24859-RA, Tfasc_v1.25124-RA, Tfasc_v1.25602-RA, Tfasc_v1.25765-RA, Tfasc_v1.26089-RA, Tfasc_v1.26178-RA, Tfasc_v1.27020-RA, Tfasc_v1.27080-RA, Tfasc_v1.27157-RA, Tfasc_v1.27270-RA, Tfasc_v1.27284-RA, Tfasc_v1.27378-RA, Tfasc_v1.27451-RA, Tfasc_v1.27583-RA, Tfasc_v1.27588-RA, Tfasc_v1.27589-RA, Tfasc_v1.27982-RA, Tfasc_v1.28599-RA, Tfasc_v1.28837-RA, Tfasc_v1.29490-RA, Tfasc_v1.29622-RA, Tfasc_v1.29755-RA, Tfasc_v1.29860-RA, Tfasc_v1.30174-RA, Tfasc_v1.30216-RA, Tfasc_v1.30223-RA, Tfasc_v1.30284-RA, Tfasc_v1.30287-RA, Tfasc_v1.30380-RA, Tfasc_v1.30631-RA, Tfasc_v1.30632-RA, Tfasc_v1.30633-RA, Tfasc_v1.30634-RA, Tlei_v1.00013-RA, Tlei_v1.00014-RA, Tlei_v1.00223-RA, Tlei_v1.00274-RC, Tlei_v1.00826-RA, Tlei_v1.00845-RA, Tlei_v1.01078-RA, Tlei_v1.01084-RA, Tlei_v1.01087-RA, Tlei_v1.01104-RA, Tlei_v1.01106-RA, Tlei_v1.01181-RA, Tlei_v1.01220-RA, Tlei_v1.01438-RA, Tlei_v1.01518-RA, Tlei_v1.01636-RA, Tlei_v1.01677-RA, Tlei_v1.01771-RA, Tlei_v1.01772-RA, Tlei_v1.01786-RA, Tlei_v1.01788-RA, Tlei_v1.02274-RA, Tlei_v1.02310-RA, Tlei_v1.02325-RA, Tlei_v1.02500-RA, Tlei_v1.02619-RA, Tlei_v1.02623-RA, Tlei_v1.02734-RA, Tlei_v1.02770-RA, Tlei_v1.02785-RA, Tlei_v1.02825-RA, Tlei_v1.02832-RA, Tlei_v1.02849-RA, Tlei_v1.02989-RA, Tlei_v1.03033-RA, Tlei_v1.03037-RA, Tlei_v1.03043-RA, Tlei_v1.03044-RA, Tlei_v1.03070-RB, Tlei_v1.03078-RA, Tlei_v1.03079-RA, Tlei_v1.03080-RA, Tlei_v1.03083-RB, Tlei_v1.03092-RA, Tlei_v1.03105-RA, Tlei_v1.03113-RA, Tlei_v1.03211-RA, Tlei_v1.03352-RA, Tlei_v1.03433-RA, Tlei_v1.03442-RA, Tlei_v1.03447-RA, Tlei_v1.03450-RA, Tlei_v1.03451-RA, Tlei_v1.03455-RA, Tlei_v1.03558-RA, Tlei_v1.03665-RA, Tlei_v1.03672-RA, Tlei_v1.03674-RA, Tlei_v1.03679-RA, Tlei_v1.03680-RA, Tlei_v1.03897-RA, Tlei_v1.03968-RA, Tlei_v1.04029-RA, Tlei_v1.04049-RA, Tlei_v1.04106-RA, Tlei_v1.04110-RA, Tlei_v1.04207-RA, Tlei_v1.04208-RA, Tlei_v1.04551-RA, Tlei_v1.04584-RA, Tlei_v1.04645-RA, Tlei_v1.04684-RA, Tlei_v1.04686-RA, Tlei_v1.04788-RA, Tlei_v1.04820-RA, Tlei_v1.04865-RA, Tlei_v1.04889-RA, Tlei_v1.05078-RA, Tlei_v1.05120-RA, Tlei_v1.05258-RA, Tlei_v1.05387-RA, Tlei_v1.05430-RA, Tlei_v1.05452-RA, Tlei_v1.05455-RA, Tlei_v1.05456-RA, Tlei_v1.05580-RA, Tlei_v1.05770-RA, Tlei_v1.05788-RA, Tlei_v1.05830-RA, Tlei_v1.05831-RA, Tlei_v1.05922-RA, Tlei_v1.05982-RA, Tlei_v1.05983-RA, Tlei_v1.06047-RA, Tlei_v1.06108-RB, Tlei_v1.06286-RA, Tlei_v1.06288-RA, Tlei_v1.06473-RA, Tlei_v1.06733-RA, Tlei_v1.06793-RA, Tlei_v1.06932-RA, Tlei_v1.07001-RA, Tlei_v1.07036-RA, Tlei_v1.07194-RA, Tlei_v1.07195-RA, Tlei_v1.07213-RA, Tlei_v1.07392-RA, Tlei_v1.07393-RA, Tlei_v1.07479-RA, Tlei_v1.07508-RA, Tlei_v1.07534-RA, Tlei_v1.07788-RA, Tlei_v1.07883-RA, Tlei_v1.08025-RA, Tlei_v1.08123-RA, Tlei_v1.08500-RB, Tlei_v1.08559-RA, Tlei_v1.08637-RA, Tlei_v1.08690-RA, Tlei_v1.08705-RA, Tlei_v1.09158-RA, Tlei_v1.09186-RA, Tlei_v1.09187-RA, Tlei_v1.09224-RA, Tlei_v1.09227-RA, Tlei_v1.09285-RA, Tlei_v1.09289-RA, Tlei_v1.09296-RA, Tlei_v1.09306-RA, Tlei_v1.09308-RA, Tlei_v1.09309-RA, Tlei_v1.09368-RA, Tlei_v1.09369-RA, Tlei_v1.09370-RA, Tlei_v1.09449-RA, Tlei_v1.09482-RA, Tlei_v1.09492-RA, Tlei_v1.09575-RA, Tlei_v1.09712-RA, Tlei_v1.09829-RA, Tlei_v1.10259-RA, Tlei_v1.10260-RA, Tlei_v1.10306-RA, Tlei_v1.10345-RA, Tlei_v1.10381-RA, Tlei_v1.10396-RA, Tlei_v1.10680-RA, Tlei_v1.10698-RA, Tlei_v1.10699-RA, Tlei_v1.10704-RA, Tlei_v1.10716-RA, Tlei_v1.10852-RA, Tlei_v1.10988-RA, Tlei_v1.11005-RA, Tlei_v1.11006-RA, Tlei_v1.11011-RA, Tlei_v1.11027-RA, Tlei_v1.11028-RA, Tlei_v1.11090-RA, Tlei_v1.11118-RA, Tlei_v1.11121-RA, Tlei_v1.11371-RA, Tlei_v1.11408-RA, Tlei_v1.11412-RA, Tlei_v1.11488-RB, Tlei_v1.11561-RA, Tlei_v1.11598-RA, Tlei_v1.11664-RA, Tlei_v1.11806-RA, Tlei_v1.12108-RA, Tlei_v1.12248-RA, Tlei_v1.12260-RA, Tlei_v1.12267-RB, Tlei_v1.12276-RA, Tlei_v1.12340-RA, Tlei_v1.12470-RA, Tlei_v1.12538-RA, Tlei_v1.12569-RA, Tlei_v1.12571-RA, Tlei_v1.12634-RA, Tlei_v1.12672-RA, Tlei_v1.12782-RA, Tlei_v1.12783-RA, Tlei_v1.12787-RA, Tlei_v1.12923-RA, Tlei_v1.12984-RA, Tlei_v1.13010-RA, Tlei_v1.13105-RA, Tlei_v1.13307-RA, Tlei_v1.13327-RA, Tlei_v1.13329-RA, Tlei_v1.13330-RA, Tlei_v1.13331-RA, Tlei_v1.13446-RA, Tlei_v1.13452-RA, Tlei_v1.13514-RA, Tlei_v1.13524-RA, Tlei_v1.13542-RA, Tlei_v1.13636-RA, Tlei_v1.13735-RA, Tlei_v1.13776-RA, Tlei_v1.13798-RA, Tlei_v1.13923-RA, Tlei_v1.13924-RA, Tlei_v1.14084-RA, Tlei_v1.14085-RA, Tlei_v1.14141-RA, Tlei_v1.14142-RA, Tlei_v1.14169-RA, Tlei_v1.14237-RA, Tlei_v1.14241-RA, Tlei_v1.14264-RA, Tlei_v1.14319-RA, Tlei_v1.14659-RA, Tlei_v1.14725-RA, Tlei_v1.14913-RA, Tlei_v1.15064-RA, Tlei_v1.15178-RA, Tlei_v1.15181-RA, Tlei_v1.15337-RA, Tlei_v1.15437-RA, Tlei_v1.15494-RA, Tlei_v1.15618-RA, Tlei_v1.15631-RA, Tlei_v1.15654-RA, Tlei_v1.15939-RA, Tlei_v1.16128-RA, Tlei_v1.16147-RA, Tlei_v1.16233-RA, Tlei_v1.16284-RA, Tlei_v1.16407-RA, Tlei_v1.16448-RA, Tlei_v1.16575-RA, Tlei_v1.16676-RA, Tlei_v1.16714-RA, Tlei_v1.16715-RA, Tlei_v1.16901-RA, Tlei_v1.16903-RA, Tlei_v1.16991-RA, Tlei_v1.17534-RA, Tlei_v1.17604-RA, Tlei_v1.17614-RA, Tlei_v1.17675-RA, Tlei_v1.17848-RA, Tlei_v1.17921-RB, Tlei_v1.17968-RA, Tlei_v1.17970-RA, Tlei_v1.17971-RA, Tlei_v1.17980-RA, Tlei_v1.17982-RA, Tlei_v1.17984-RA, Tlei_v1.17985-RA, Tlei_v1.18128-RA, Tlei_v1.18130-RA, Tlei_v1.18132-RA, Tlei_v1.18133-RA, Tlei_v1.18136-RA, Tlei_v1.18142-RA, Tlei_v1.18144-RA, Tlei_v1.18377-RA, Tlei_v1.18544-RA, Tlei_v1.18560-RA, Tlei_v1.18642-RA, Tlei_v1.18688-RA, Tlei_v1.18697-RA, Tlei_v1.18839-RA, Tlei_v1.19070-RA, Tlei_v1.19119-RA, Tlei_v1.19271-RA, Tlei_v1.19373-RA, Tlei_v1.19374-RA, Tlei_v1.19376-RA, Tlei_v1.19379-RA, Tlei_v1.19587-RA, Tlei_v1.19589-RA, Tlei_v1.19592-RA, Tlei_v1.19595-RA, Tlei_v1.19694-RA, Tlei_v1.20164-RA, Tlei_v1.20167-RA, Tlei_v1.20173-RA, Tlei_v1.20211-RA, Tlei_v1.20704-RA, Tlei_v1.20709-RA, Tlei_v1.20719-RA, Tlei_v1.20748-RA, Tlei_v1.20810-RA, Tlei_v1.21007-RA, Tlei_v1.21018-RA, Tlei_v1.21025-RA, Tlei_v1.21028-RA, Tlei_v1.21034-RA, Tlei_v1.21048-RA, Tlei_v1.21354-RA, Tlei_v1.21807-RA, Tlei_v1.21809-RA, Tlei_v1.21916-RA, Tlei_v1.22126-RA, Tlei_v1.22219-RA, Tlei_v1.22226-RA, Tlei_v1.22236-RA, Tlei_v1.22362-RA, Tlei_v1.22575-RA, Tlei_v1.22592-RA, Tlei_v1.22600-RA, Tlei_v1.22658-RA, Tlei_v1.22681-RA, Tlei_v1.22699-RA, Tlei_v1.22779-RA, Tlei_v1.22804-RA, Tlei_v1.23009-RA, Tlei_v1.23058-RA, Tlei_v1.23098-RA, Tlei_v1.23196-RA, Tlei_v1.23283-RA, Tlei_v1.23539-RA, Tlei_v1.23681-RA, Tlei_v1.23682-RA, Tlei_v1.23683-RA, Tlei_v1.23706-RA, Tlei_v1.23784-RA, Tlei_v1.23786-RA, Tlei_v1.23973-RA, Tlei_v1.24037-RA, Tlei_v1.24063-RA, Tlei_v1.24247-RA, Tlei_v1.24303-RA, Tlei_v1.24426-RA, Tlei_v1.24435-RA, Tlei_v1.24459-RA, Tlei_v1.24548-RB, Tlei_v1.24564-RA, Tlei_v1.24567-RA, Tlei_v1.24666-RA, Tlei_v1.24682-RA, Tlei_v1.24789-RA, Tlei_v1.24790-RA, Tlei_v1.24859-RA, Tlei_v1.24894-RA, Tlei_v1.24926-RA, Tlei_v1.25070-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.25136-RB, Tlei_v1.25137-RA, Tlei_v1.25138-RA, Tlei_v1.25139-RA, Tlei_v1.25240-RA, Tlei_v1.25256-RA, Tlei_v1.25299-RA, Tlei_v1.25354-RA, Tlei_v1.25444-RA, Tlei_v1.25542-RA, Tlei_v1.25543-RA, Tlei_v1.25647-RA, Tlei_v1.25650-RA, Tlei_v1.25759-RA, Tlei_v1.25799-RA, Tlei_v1.25801-RA, Tlei_v1.25817-RA, Tlei_v1.25913-RA, Tlei_v1.25982-RA, Tlei_v1.25998-RA, Tlei_v1.25999-RA, Tlei_v1.26046-RA, Tlei_v1.26168-RA, Tlei_v1.26181-RA, Tlei_v1.26256-RA, Tlei_v1.26610-RA, Tlei_v1.26625-RA, Tlei_v1.26636-RA, Tlei_v1.26637-RA, Tlei_v1.26656-RA, Tlei_v1.26679-RA, Tlei_v1.26683-RA, Tlei_v1.26921-RA, Tlei_v1.27406-RA, Tlei_v1.27416-RA, Tlei_v1.27671-RA, Tlei_v1.27704-RA, Tlei_v1.27756-RA, Tlei_v1.28849-RA, Tlei_v1.28991-RA, Tlei_v1.29080-RA, Tlei_v1.29508-RA, Tlei_v1.29570-RA, Tlei_v1.29620-RA, Tlei_v1.29705-RA, Tlei_v1.29716-RA, Tlei_v1.29794-RA, Tlei_v1.29895-RA, Tlei_v1.29896-RA, Tlei_v1.29897-RA, Tlei_v1.29898-RA, Tlei_v1.30141-RA, Tlei_v1.30171-RA, Tlei_v1.30262-RA, Tlei_v1.30420-RA, Tlei_v1.30491-RB, Tlei_v1.30596-RA, Tlei_v1.30716-RA, Tlei_v1.30717-RA, Tlei_v1.30880-RA, Tlei_v1.31081-RB, Tlei_v1.31133-RA, Tlei_v1.31209-RA, Tlei_v1.31322-RA, Tlei_v1.31332-RA, Tlei_v1.31449-RA, Tlei_v1.31764-RA, Tlei_v1.31775-RA, Tlei_v1.31830-RA, Tlei_v1.31863-RA
CC	GO:0005635	nuclear envelope	0.50046	OG0000884, OG0003989, OG0005104, OG0001157	Tfasc_v1.01761-RB, Tfasc_v1.07625-RA, Tfasc_v1.12878-RA, Tfasc_v1.29490-RA, Tlei_v1.04865-RA, Tlei_v1.10698-RA, Tlei_v1.10699-RA, Tlei_v1.12782-RA, Tlei_v1.12783-RA, Tlei_v1.15631-RA, Tlei_v1.21916-RA, Tlei_v1.23283-RA, Tlei_v1.31322-RA
CC	GO:0009505	plant-type cell wall	0.52928	OG0001056, OG0003438	Tfasc_v1.02317-RA, Tfasc_v1.02318-RA, Tfasc_v1.15572-RA, Tlei_v1.10766-RA, Tlei_v1.22235-RA, Tlei_v1.26909-RA, Tlei_v1.26910-RA, Tlei_v1.29370-RA
CC	GO:0000785	chromatin	0.55739	OG0002341, OG0004148, OG0002811, OG0001017	Tfasc_v1.00793-RA, Tfasc_v1.08070-RA, Tfasc_v1.11586-RA, Tfasc_v1.23906-RA, Tfasc_v1.23908-RA, Tfasc_v1.23916-RA, Tfasc_v1.25602-RA, Tlei_v1.14169-RA, Tlei_v1.18697-RA, Tlei_v1.21025-RA, Tlei_v1.21034-RA, Tlei_v1.21048-RA
CC	GO:0005844	polysome	0.5647	OG0001920	Tlei_v1.01145-RA
CC	GO:0005742	mitochondrial outer membrane translocase complex	0.5647	OG0001157	Tlei_v1.21916-RA
CC	GO:0072546	ER membrane protein complex	0.62758	OG0005568	Tfasc_v1.08455-RA
CC	GO:0048046	apoplast	0.62791	OG0001585, OG0001998, OG0001701	Tfasc_v1.02852-RA, Tfasc_v1.08011-RA, Tfasc_v1.08857-RA, Tfasc_v1.12171-RA, Tfasc_v1.29530-RA, Tlei_v1.04106-RA, Tlei_v1.04110-RA, Tlei_v1.09790-RA, Tlei_v1.13162-RA, Tlei_v1.13166-RA, Tlei_v1.14241-RA, Tlei_v1.31287-RA
CC	GO:0016607	nuclear speck	0.64769	OG0002341	Tfasc_v1.00793-RA, Tlei_v1.23784-RA
CC	GO:0031359	integral component of chloroplast outer membrane	0.66437	OG0000136	Tlei_v1.17848-RA
CC	GO:0005788	endoplasmic reticulum lumen	0.67222	OG0016431	Tlei_v1.21807-RA, Tlei_v1.21809-RA
CC	GO:0012507	ER to Golgi transport vesicle membrane	0.68159	OG0002805, OG0003989	Tlei_v1.02325-RA, Tlei_v1.17675-RA
CC	GO:0042644	chloroplast nucleoid	0.68396	OG0004430	Tfasc_v1.00870-RA, Tlei_v1.02785-RA
